well_name,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,mCherry,combo
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A1,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A10,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A11,SecY-G,5.0,135.0,DOPC-LB5,3.0,20.0,0.5,Sample
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A13,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A14,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A15,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A16,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A17,Blank,0.0,135.0,DOPC-LB4,3.0,15.0,0.5,Blank
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A18,SecY-G,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A19,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A2,SecY-G,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A20,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A3,SecY-G,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A4,AqpZ,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A5,AqpZ,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A6,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A7,AqpZ,5.0,135.0,no_lipo,0.0,15.0,0.5,Sample
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A8,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
A9,SecY-G,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B1,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B10,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B11,SecY-G,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B12,Blank,0.0,85.0,DOPC-LB4,3.0,15.0,0.5,Blank
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B13,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B14,SecY-G,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B15,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B16,AqpZ,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B17,SecY-G,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B18,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B19,SecY-G,5.0,85.0,DOPC-LB4,3.0,25.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B2,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B20,SecY-G,5.0,110.0,DOPC-LB5,3.0,20.0,0.5,Sample
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B4,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B5,AqpZ,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B6,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B7,SecY-G,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B8,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
B9,AqpZ,5.0,110.0,DOPC-LB4,1.5,15.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C1,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C11,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C12,SecY-G,5.0,135.0,DOPC-LB5,1.5,15.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C13,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C14,SecY-G,5.0,110.0,DOPC-LB4,1.5,25.0,0.5,Sample
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C15,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C16,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C17,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C18,AqpZ,5.0,85.0,DOPC-LB4,1.5,20.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C19,AqpZ,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C2,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C3,SecY-G,5.0,135.0,DOPC-LB4,1.5,15.0,0.5,Sample
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C4,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C5,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C6,SecY-G,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
C7,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
