unique_id,rxn_id,reagent,target,Reagent_type,stock,Droplet,well_id,Column,Row,well_name
118,118,K,150.0,K,1666.667,3,0,0,0,A01
118,118,water,1.0,water,1.0,0,0,0,0,A01
118,118,mCherry,1.0,mCherry,33.333,1,0,0,0,A01
118,118,Mg,30.0,Mg,666.667,1,0,0,0,A01
118,118,B2AR,5.0,DNA,166.667,1,0,0,0,A01
118,118,wce,1.0,wce,1.0,25,0,0,0,A01
118,118,High,3.032,Liposome,25.267,4,0,0,0,A01
118,118,Mg,30.0,Mg,333.333,1,0,0,0,A01
331,91,wce,1.0,wce,1.0,25,1,0,1,B01
331,91,water,1.0,water,1.0,6,1,0,1,B01
331,91,Mg,10.0,Mg,333.333,1,1,0,1,B01
331,91,B2AR,5.0,DNA,166.667,1,1,0,1,B01
331,91,K,100.0,K,1666.667,2,1,0,1,B01
331,91,Mg,10.0,Mg,666.667,0,1,0,1,B01
331,91,no_lipo,0.0,Liposome,0.0,0,1,0,1,B01
331,91,no_lipo,0.0,Liposome,0.0,0,1,0,1,B01
331,91,mCherry,1.0,mCherry,33.333,1,1,0,1,B01
277,37,Mg,20.0,Mg,666.667,1,2,0,2,C01
277,37,Mg,20.0,Mg,333.333,0,2,0,2,C01
277,37,mCherry,1.0,mCherry,33.333,1,2,0,2,C01
277,37,K,100.0,K,1666.667,2,2,0,2,C01
277,37,High,1.516,Liposome,25.267,2,2,0,2,C01
277,37,bR,5.0,DNA,166.667,1,2,0,2,C01
277,37,wce,1.0,wce,1.0,25,2,0,2,C01
277,37,water,1.0,water,1.0,4,2,0,2,C01
319,79,water,1.0,water,1.0,6,3,0,3,D01
319,79,mCherry,1.0,mCherry,33.333,1,3,0,3,D01
319,79,Mg,40.0,Mg,666.667,2,3,0,3,D01
319,79,Mg,40.0,Mg,333.333,0,3,0,3,D01
319,79,K,50.0,K,1666.667,1,3,0,3,D01
319,79,B2AR,5.0,DNA,166.667,1,3,0,3,D01
319,79,no_lipo,0.0,Liposome,0.0,0,3,0,3,D01
319,79,no_lipo,0.0,Liposome,0.0,0,3,0,3,D01
319,79,wce,1.0,wce,1.0,25,3,0,3,D01
25,25,High,3.032,Liposome,25.267,4,4,0,4,E01
25,25,K,50.0,K,1666.667,1,4,0,4,E01
25,25,wce,1.0,wce,1.0,25,4,0,4,E01
25,25,mCherry,1.0,mCherry,33.333,1,4,0,4,E01
25,25,bR,5.0,DNA,166.667,1,4,0,4,E01
25,25,Mg,0.0,Mg,666.667,0,4,0,4,E01
25,25,Mg,0.0,Mg,333.333,0,4,0,4,E01
25,25,water,1.0,water,1.0,4,4,0,4,E01
6,6,wce,1.0,wce,1.0,25,5,0,5,F01
6,6,water,1.0,water,1.0,6,5,0,5,F01
6,6,mCherry,1.0,mCherry,33.333,1,5,0,5,F01
6,6,Mg,10.0,Mg,666.667,0,5,0,5,F01
6,6,Mg,10.0,Mg,333.333,1,5,0,5,F01
6,6,K,0.0,K,1666.667,0,5,0,5,F01
6,6,bR,5.0,DNA,166.667,1,5,0,5,F01
6,6,High,1.516,Liposome,25.267,2,5,0,5,F01
55,55,bR,5.0,DNA,166.667,1,6,0,6,G01
55,55,K,150.0,K,1666.667,3,6,0,6,G01
55,55,High,3.032,Liposome,25.267,4,6,0,6,G01
55,55,Mg,0.0,Mg,333.333,0,6,0,6,G01
55,55,Mg,0.0,Mg,666.667,0,6,0,6,G01
55,55,mCherry,1.0,mCherry,33.333,1,6,0,6,G01
55,55,water,1.0,water,1.0,2,6,0,6,G01
55,55,wce,1.0,wce,1.0,25,6,0,6,G01
336,96,water,1.0,water,1.0,4,7,0,7,H01
336,96,B2AR,5.0,DNA,166.667,1,7,0,7,H01
336,96,K,100.0,K,1666.667,2,7,0,7,H01
336,96,High,1.516,Liposome,25.267,2,7,0,7,H01
336,96,Mg,10.0,Mg,333.333,1,7,0,7,H01
336,96,Mg,10.0,Mg,666.667,0,7,0,7,H01
336,96,mCherry,1.0,mCherry,33.333,1,7,0,7,H01
336,96,wce,1.0,wce,1.0,25,7,0,7,H01
159,39,bR,5.0,DNA,166.667,1,8,0,8,I01
159,39,Mg,40.0,Mg,333.333,0,8,0,8,I01
159,39,Mg,40.0,Mg,666.667,2,8,0,8,I01
159,39,mCherry,1.0,mCherry,33.333,1,8,0,8,I01
159,39,water,1.0,water,1.0,3,8,0,8,I01
159,39,wce,1.0,wce,1.0,25,8,0,8,I01
159,39,K,100.0,K,1666.667,2,8,0,8,I01
159,39,High,1.516,Liposome,25.267,2,8,0,8,I01
114,114,Mg,40.0,Mg,666.667,2,9,0,9,J01
114,114,Mg,40.0,Mg,333.333,0,9,0,9,J01
114,114,High,1.516,Liposome,25.267,2,9,0,9,J01
114,114,K,150.0,K,1666.667,3,9,0,9,J01
114,114,B2AR,5.0,DNA,166.667,1,9,0,9,J01
114,114,wce,1.0,wce,1.0,25,9,0,9,J01
114,114,water,1.0,water,1.0,2,9,0,9,J01
114,114,mCherry,1.0,mCherry,33.333,1,9,0,9,J01
260,20,High,1.516,Liposome,25.267,2,10,0,10,K01
260,20,wce,1.0,wce,1.0,25,10,0,10,K01
260,20,water,1.0,water,1.0,6,10,0,10,K01
260,20,mCherry,1.0,mCherry,33.333,1,10,0,10,K01
260,20,bR,5.0,DNA,166.667,1,10,0,10,K01
260,20,K,50.0,K,1666.667,1,10,0,10,K01
260,20,Mg,0.0,Mg,666.667,0,10,0,10,K01
260,20,Mg,0.0,Mg,333.333,0,10,0,10,K01
35,35,High,1.516,Liposome,25.267,2,11,0,11,L01
35,35,bR,5.0,DNA,166.667,1,11,0,11,L01
35,35,Mg,0.0,Mg,333.333,0,11,0,11,L01
35,35,Mg,0.0,Mg,666.667,0,11,0,11,L01
35,35,mCherry,1.0,mCherry,33.333,1,11,0,11,L01
35,35,water,1.0,water,1.0,5,11,0,11,L01
35,35,wce,1.0,wce,1.0,25,11,0,11,L01
35,35,K,100.0,K,1666.667,2,11,0,11,L01
81,81,K,50.0,K,1666.667,1,12,0,12,M01
81,81,High,1.516,Liposome,25.267,2,12,0,12,M01
81,81,Mg,10.0,Mg,333.333,1,12,0,12,M01
81,81,wce,1.0,wce,1.0,25,12,0,12,M01
81,81,water,1.0,water,1.0,5,12,0,12,M01
81,81,mCherry,1.0,mCherry,33.333,1,12,0,12,M01
81,81,Mg,10.0,Mg,666.667,0,12,0,12,M01
81,81,B2AR,5.0,DNA,166.667,1,12,0,12,M01
47,47,Mg,20.0,Mg,666.667,1,13,0,13,N01
47,47,mCherry,1.0,mCherry,33.333,1,13,0,13,N01
47,47,no_lipo,0.0,Liposome,0.0,0,13,0,13,N01
47,47,K,150.0,K,1666.667,3,13,0,13,N01
47,47,Mg,20.0,Mg,333.333,0,13,0,13,N01
47,47,bR,5.0,DNA,166.667,1,13,0,13,N01
47,47,no_lipo,0.0,Liposome,0.0,0,13,0,13,N01
47,47,wce,1.0,wce,1.0,25,13,0,13,N01
47,47,water,1.0,water,1.0,5,13,0,13,N01
107,107,wce,1.0,wce,1.0,25,14,0,14,O01
107,107,K,150.0,K,1666.667,3,14,0,14,O01
107,107,no_lipo,0.0,Liposome,0.0,0,14,0,14,O01
107,107,water,1.0,water,1.0,5,14,0,14,O01
107,107,Mg,20.0,Mg,333.333,0,14,0,14,O01
107,107,Mg,20.0,Mg,666.667,1,14,0,14,O01
107,107,mCherry,1.0,mCherry,33.333,1,14,0,14,O01
107,107,no_lipo,0.0,Liposome,0.0,0,14,0,14,O01
107,107,B2AR,5.0,DNA,166.667,1,14,0,14,O01
311,71,B2AR,5.0,DNA,166.667,1,15,0,15,P01
311,71,K,0.0,K,1666.667,0,15,0,15,P01
311,71,High,3.032,Liposome,25.267,4,15,0,15,P01
311,71,Mg,10.0,Mg,333.333,1,15,0,15,P01
311,71,Mg,10.0,Mg,666.667,0,15,0,15,P01
311,71,wce,1.0,wce,1.0,25,15,0,15,P01
311,71,mCherry,1.0,mCherry,33.333,1,15,0,15,P01
311,71,water,1.0,water,1.0,4,15,0,15,P01
116,116,Mg,10.0,Mg,333.333,1,16,1,0,A02
116,116,K,150.0,K,1666.667,3,16,1,0,A02
116,116,Mg,10.0,Mg,666.667,0,16,1,0,A02
116,116,mCherry,1.0,mCherry,33.333,1,16,1,0,A02
116,116,High,3.032,Liposome,25.267,4,16,1,0,A02
116,116,B2AR,5.0,DNA,166.667,1,16,1,0,A02
116,116,wce,1.0,wce,1.0,25,16,1,0,A02
116,116,water,1.0,water,1.0,1,16,1,0,A02
28,28,wce,1.0,wce,1.0,25,17,1,1,B02
28,28,bR,5.0,DNA,166.667,1,17,1,1,B02
28,28,mCherry,1.0,mCherry,33.333,1,17,1,1,B02
28,28,Mg,30.0,Mg,666.667,1,17,1,1,B02
28,28,Mg,30.0,Mg,333.333,1,17,1,1,B02
28,28,High,3.032,Liposome,25.267,4,17,1,1,B02
28,28,K,50.0,K,1666.667,1,17,1,1,B02
28,28,water,1.0,water,1.0,2,17,1,1,B02
36,36,High,1.516,Liposome,25.267,2,18,1,2,C02
36,36,Mg,10.0,Mg,333.333,1,18,1,2,C02
36,36,wce,1.0,wce,1.0,25,18,1,2,C02
36,36,water,1.0,water,1.0,4,18,1,2,C02
36,36,mCherry,1.0,mCherry,33.333,1,18,1,2,C02
36,36,Mg,10.0,Mg,666.667,0,18,1,2,C02
36,36,bR,5.0,DNA,166.667,1,18,1,2,C02
36,36,K,100.0,K,1666.667,2,18,1,2,C02
147,27,bR,5.0,DNA,166.667,1,19,1,3,D02
147,27,High,3.032,Liposome,25.267,4,19,1,3,D02
147,27,K,50.0,K,1666.667,1,19,1,3,D02
147,27,wce,1.0,wce,1.0,25,19,1,3,D02
147,27,water,1.0,water,1.0,3,19,1,3,D02
147,27,mCherry,1.0,mCherry,33.333,1,19,1,3,D02
147,27,Mg,20.0,Mg,666.667,1,19,1,3,D02
147,27,Mg,20.0,Mg,333.333,0,19,1,3,D02
268,28,K,50.0,K,1666.667,1,20,1,4,E02
268,28,bR,5.0,DNA,166.667,1,20,1,4,E02
268,28,High,3.032,Liposome,25.267,4,20,1,4,E02
268,28,water,1.0,water,1.0,2,20,1,4,E02
268,28,Mg,30.0,Mg,666.667,1,20,1,4,E02
268,28,mCherry,1.0,mCherry,33.333,1,20,1,4,E02
268,28,wce,1.0,wce,1.0,25,20,1,4,E02
268,28,Mg,30.0,Mg,333.333,1,20,1,4,E02
194,74,wce,1.0,wce,1.0,25,21,1,5,F02
194,74,water,1.0,water,1.0,3,21,1,5,F02
194,74,mCherry,1.0,mCherry,33.333,1,21,1,5,F02
194,74,Mg,40.0,Mg,666.667,2,21,1,5,F02
194,74,Mg,40.0,Mg,333.333,0,21,1,5,F02
194,74,High,3.032,Liposome,25.267,4,21,1,5,F02
194,74,K,0.0,K,1666.667,0,21,1,5,F02
194,74,B2AR,5.0,DNA,166.667,1,21,1,5,F02
333,93,B2AR,5.0,DNA,166.667,1,22,1,6,G02
333,93,K,100.0,K,1666.667,2,22,1,6,G02
333,93,no_lipo,0.0,Liposome,0.0,0,22,1,6,G02
333,93,no_lipo,0.0,Liposome,0.0,0,22,1,6,G02
333,93,mCherry,1.0,mCherry,33.333,1,22,1,6,G02
333,93,Mg,30.0,Mg,666.667,1,22,1,6,G02
333,93,water,1.0,water,1.0,5,22,1,6,G02
333,93,wce,1.0,wce,1.0,25,22,1,6,G02
333,93,Mg,30.0,Mg,333.333,1,22,1,6,G02
108,108,water,1.0,water,1.0,4,23,1,7,H02
108,108,K,150.0,K,1666.667,3,23,1,7,H02
108,108,no_lipo,0.0,Liposome,0.0,0,23,1,7,H02
108,108,no_lipo,0.0,Liposome,0.0,0,23,1,7,H02
108,108,Mg,30.0,Mg,333.333,1,23,1,7,H02
108,108,Mg,30.0,Mg,666.667,1,23,1,7,H02
108,108,mCherry,1.0,mCherry,33.333,1,23,1,7,H02
108,108,wce,1.0,wce,1.0,25,23,1,7,H02
108,108,B2AR,5.0,DNA,166.667,1,23,1,7,H02
201,81,mCherry,1.0,mCherry,33.333,1,24,1,8,I02
201,81,water,1.0,water,1.0,5,24,1,8,I02
201,81,K,50.0,K,1666.667,1,24,1,8,I02
201,81,High,1.516,Liposome,25.267,2,24,1,8,I02
201,81,B2AR,5.0,DNA,166.667,1,24,1,8,I02
201,81,Mg,10.0,Mg,333.333,1,24,1,8,I02
201,81,Mg,10.0,Mg,666.667,0,24,1,8,I02
201,81,wce,1.0,wce,1.0,25,24,1,8,I02
308,68,K,0.0,K,1666.667,0,25,1,9,J02
308,68,High,1.516,Liposome,25.267,2,25,1,9,J02
308,68,Mg,30.0,Mg,333.333,1,25,1,9,J02
308,68,Mg,30.0,Mg,666.667,1,25,1,9,J02
308,68,mCherry,1.0,mCherry,33.333,1,25,1,9,J02
308,68,B2AR,5.0,DNA,166.667,1,25,1,9,J02
308,68,wce,1.0,wce,1.0,25,25,1,9,J02
308,68,water,1.0,water,1.0,5,25,1,9,J02
315,75,wce,1.0,wce,1.0,25,26,1,10,K02
315,75,B2AR,5.0,DNA,166.667,1,26,1,10,K02
315,75,K,50.0,K,1666.667,1,26,1,10,K02
315,75,Mg,0.0,Mg,666.667,0,26,1,10,K02
315,75,mCherry,1.0,mCherry,33.333,1,26,1,10,K02
315,75,water,1.0,water,1.0,8,26,1,10,K02
315,75,no_lipo,0.0,Liposome,0.0,0,26,1,10,K02
315,75,no_lipo,0.0,Liposome,0.0,0,26,1,10,K02
315,75,Mg,0.0,Mg,333.333,0,26,1,10,K02
67,67,High,1.516,Liposome,25.267,2,27,1,11,L02
67,67,water,1.0,water,1.0,6,27,1,11,L02
67,67,mCherry,1.0,mCherry,33.333,1,27,1,11,L02
67,67,B2AR,5.0,DNA,166.667,1,27,1,11,L02
67,67,Mg,20.0,Mg,333.333,0,27,1,11,L02
67,67,wce,1.0,wce,1.0,25,27,1,11,L02
67,67,K,0.0,K,1666.667,0,27,1,11,L02
67,67,Mg,20.0,Mg,666.667,1,27,1,11,L02
165,45,no_lipo,0.0,Liposome,0.0,0,28,1,12,M02
165,45,no_lipo,0.0,Liposome,0.0,0,28,1,12,M02
165,45,Mg,0.0,Mg,666.667,0,28,1,12,M02
165,45,mCherry,1.0,mCherry,33.333,1,28,1,12,M02
165,45,water,1.0,water,1.0,6,28,1,12,M02
165,45,wce,1.0,wce,1.0,25,28,1,12,M02
165,45,bR,5.0,DNA,166.667,1,28,1,12,M02
165,45,Mg,0.0,Mg,333.333,0,28,1,12,M02
165,45,K,150.0,K,1666.667,3,28,1,12,M02
87,87,K,50.0,K,1666.667,1,29,1,13,N02
87,87,High,3.032,Liposome,25.267,4,29,1,13,N02
87,87,wce,1.0,wce,1.0,25,29,1,13,N02
87,87,water,1.0,water,1.0,3,29,1,13,N02
87,87,mCherry,1.0,mCherry,33.333,1,29,1,13,N02
87,87,Mg,20.0,Mg,333.333,0,29,1,13,N02
87,87,Mg,20.0,Mg,666.667,1,29,1,13,N02
87,87,B2AR,5.0,DNA,166.667,1,29,1,13,N02
323,83,Mg,30.0,Mg,333.333,1,30,1,14,O02
323,83,High,1.516,Liposome,25.267,2,30,1,14,O02
323,83,K,50.0,K,1666.667,1,30,1,14,O02
323,83,B2AR,5.0,DNA,166.667,1,30,1,14,O02
323,83,wce,1.0,wce,1.0,25,30,1,14,O02
323,83,water,1.0,water,1.0,4,30,1,14,O02
323,83,mCherry,1.0,mCherry,33.333,1,30,1,14,O02
323,83,Mg,30.0,Mg,666.667,1,30,1,14,O02
166,46,no_lipo,0.0,Liposome,0.0,0,31,1,15,P02
166,46,Mg,10.0,Mg,666.667,0,31,1,15,P02
166,46,mCherry,1.0,mCherry,33.333,1,31,1,15,P02
166,46,water,1.0,water,1.0,5,31,1,15,P02
166,46,wce,1.0,wce,1.0,25,31,1,15,P02
166,46,K,150.0,K,1666.667,3,31,1,15,P02
166,46,no_lipo,0.0,Liposome,0.0,0,31,1,15,P02
166,46,bR,5.0,DNA,166.667,1,31,1,15,P02
166,46,Mg,10.0,Mg,333.333,1,31,1,15,P02
169,49,Mg,40.0,Mg,333.333,0,32,2,0,A03
169,49,no_lipo,0.0,Liposome,0.0,0,32,2,0,A03
169,49,no_lipo,0.0,Liposome,0.0,0,32,2,0,A03
169,49,Mg,40.0,Mg,666.667,2,32,2,0,A03
169,49,bR,5.0,DNA,166.667,1,32,2,0,A03
169,49,mCherry,1.0,mCherry,33.333,1,32,2,0,A03
169,49,water,1.0,water,1.0,4,32,2,0,A03
169,49,wce,1.0,wce,1.0,25,32,2,0,A03
169,49,K,150.0,K,1666.667,3,32,2,0,A03
174,54,Mg,40.0,Mg,333.333,0,33,2,1,B03
174,54,High,1.516,Liposome,25.267,2,33,2,1,B03
174,54,K,150.0,K,1666.667,3,33,2,1,B03
174,54,mCherry,1.0,mCherry,33.333,1,33,2,1,B03
174,54,water,1.0,water,1.0,2,33,2,1,B03
174,54,bR,5.0,DNA,166.667,1,33,2,1,B03
174,54,wce,1.0,wce,1.0,25,33,2,1,B03
174,54,Mg,40.0,Mg,666.667,2,33,2,1,B03
142,22,wce,1.0,wce,1.0,25,34,2,2,C03
142,22,Mg,20.0,Mg,666.667,1,34,2,2,C03
142,22,water,1.0,water,1.0,5,34,2,2,C03
142,22,mCherry,1.0,mCherry,33.333,1,34,2,2,C03
142,22,Mg,20.0,Mg,333.333,0,34,2,2,C03
142,22,High,1.516,Liposome,25.267,2,34,2,2,C03
142,22,K,50.0,K,1666.667,1,34,2,2,C03
142,22,bR,5.0,DNA,166.667,1,34,2,2,C03
175,55,K,150.0,K,1666.667,3,35,2,3,D03
175,55,High,3.032,Liposome,25.267,4,35,2,3,D03
175,55,wce,1.0,wce,1.0,25,35,2,3,D03
175,55,bR,5.0,DNA,166.667,1,35,2,3,D03
175,55,water,1.0,water,1.0,2,35,2,3,D03
175,55,Mg,0.0,Mg,333.333,0,35,2,3,D03
175,55,Mg,0.0,Mg,666.667,0,35,2,3,D03
175,55,mCherry,1.0,mCherry,33.333,1,35,2,3,D03
266,26,bR,5.0,DNA,166.667,1,36,2,4,E03
266,26,wce,1.0,wce,1.0,25,36,2,4,E03
266,26,mCherry,1.0,mCherry,33.333,1,36,2,4,E03
266,26,K,50.0,K,1666.667,1,36,2,4,E03
266,26,High,3.032,Liposome,25.267,4,36,2,4,E03
266,26,Mg,10.0,Mg,333.333,1,36,2,4,E03
266,26,water,1.0,water,1.0,3,36,2,4,E03
266,26,Mg,10.0,Mg,666.667,0,36,2,4,E03
359,119,water,1.0,water,1.0,0,37,2,5,F03
359,119,wce,1.0,wce,1.0,25,37,2,5,F03
359,119,B2AR,5.0,DNA,166.667,1,37,2,5,F03
359,119,K,150.0,K,1666.667,3,37,2,5,F03
359,119,High,3.032,Liposome,25.267,4,37,2,5,F03
359,119,Mg,40.0,Mg,333.333,0,37,2,5,F03
359,119,Mg,40.0,Mg,666.667,2,37,2,5,F03
359,119,mCherry,1.0,mCherry,33.333,1,37,2,5,F03
129,9,bR,5.0,DNA,166.667,1,38,2,6,G03
129,9,mCherry,1.0,mCherry,33.333,1,38,2,6,G03
129,9,water,1.0,water,1.0,5,38,2,6,G03
129,9,wce,1.0,wce,1.0,25,38,2,6,G03
129,9,K,0.0,K,1666.667,0,38,2,6,G03
129,9,Mg,40.0,Mg,666.667,2,38,2,6,G03
129,9,Mg,40.0,Mg,333.333,0,38,2,6,G03
129,9,High,1.516,Liposome,25.267,2,38,2,6,G03
76,76,wce,1.0,wce,1.0,25,39,2,7,H03
76,76,Mg,10.0,Mg,333.333,1,39,2,7,H03
76,76,Mg,10.0,Mg,666.667,0,39,2,7,H03
76,76,B2AR,5.0,DNA,166.667,1,39,2,7,H03
76,76,mCherry,1.0,mCherry,33.333,1,39,2,7,H03
76,76,water,1.0,water,1.0,7,39,2,7,H03
76,76,no_lipo,0.0,Liposome,0.0,0,39,2,7,H03
76,76,K,50.0,K,1666.667,1,39,2,7,H03
76,76,no_lipo,0.0,Liposome,0.0,0,39,2,7,H03
193,73,High,3.032,Liposome,25.267,4,40,2,8,I03
193,73,B2AR,5.0,DNA,166.667,1,40,2,8,I03
193,73,Mg,30.0,Mg,333.333,1,40,2,8,I03
193,73,K,0.0,K,1666.667,0,40,2,8,I03
193,73,wce,1.0,wce,1.0,25,40,2,8,I03
193,73,water,1.0,water,1.0,3,40,2,8,I03
193,73,mCherry,1.0,mCherry,33.333,1,40,2,8,I03
193,73,Mg,30.0,Mg,666.667,1,40,2,8,I03
16,16,K,50.0,K,1666.667,1,41,2,9,J03
16,16,bR,5.0,DNA,166.667,1,41,2,9,J03
16,16,Mg,10.0,Mg,333.333,1,41,2,9,J03
16,16,Mg,10.0,Mg,666.667,0,41,2,9,J03
16,16,mCherry,1.0,mCherry,33.333,1,41,2,9,J03
16,16,water,1.0,water,1.0,7,41,2,9,J03
16,16,wce,1.0,wce,1.0,25,41,2,9,J03
16,16,no_lipo,0.0,Liposome,0.0,0,41,2,9,J03
16,16,no_lipo,0.0,Liposome,0.0,0,41,2,9,J03
132,12,wce,1.0,wce,1.0,25,42,2,10,K03
132,12,water,1.0,water,1.0,4,42,2,10,K03
132,12,mCherry,1.0,mCherry,33.333,1,42,2,10,K03
132,12,Mg,20.0,Mg,666.667,1,42,2,10,K03
132,12,Mg,20.0,Mg,333.333,0,42,2,10,K03
132,12,High,3.032,Liposome,25.267,4,42,2,10,K03
132,12,K,0.0,K,1666.667,0,42,2,10,K03
132,12,bR,5.0,DNA,166.667,1,42,2,10,K03
317,77,water,1.0,water,1.0,7,43,2,11,L03
317,77,no_lipo,0.0,Liposome,0.0,0,43,2,11,L03
317,77,K,50.0,K,1666.667,1,43,2,11,L03
317,77,B2AR,5.0,DNA,166.667,1,43,2,11,L03
317,77,wce,1.0,wce,1.0,25,43,2,11,L03
317,77,no_lipo,0.0,Liposome,0.0,0,43,2,11,L03
317,77,Mg,20.0,Mg,666.667,1,43,2,11,L03
317,77,mCherry,1.0,mCherry,33.333,1,43,2,11,L03
317,77,Mg,20.0,Mg,333.333,0,43,2,11,L03
150,30,bR,5.0,DNA,166.667,1,44,2,12,M03
150,30,no_lipo,0.0,Liposome,0.0,0,44,2,12,M03
150,30,Mg,0.0,Mg,333.333,0,44,2,12,M03
150,30,Mg,0.0,Mg,666.667,0,44,2,12,M03
150,30,mCherry,1.0,mCherry,33.333,1,44,2,12,M03
150,30,water,1.0,water,1.0,7,44,2,12,M03
150,30,no_lipo,0.0,Liposome,0.0,0,44,2,12,M03
150,30,K,100.0,K,1666.667,2,44,2,12,M03
150,30,wce,1.0,wce,1.0,25,44,2,12,M03
187,67,B2AR,5.0,DNA,166.667,1,45,2,13,N03
187,67,wce,1.0,wce,1.0,25,45,2,13,N03
187,67,water,1.0,water,1.0,6,45,2,13,N03
187,67,mCherry,1.0,mCherry,33.333,1,45,2,13,N03
187,67,Mg,20.0,Mg,666.667,1,45,2,13,N03
187,67,Mg,20.0,Mg,333.333,0,45,2,13,N03
187,67,High,1.516,Liposome,25.267,2,45,2,13,N03
187,67,K,0.0,K,1666.667,0,45,2,13,N03
180,60,B2AR,5.0,DNA,166.667,1,46,2,14,O03
180,60,K,0.0,K,1666.667,0,46,2,14,O03
180,60,no_lipo,0.0,Liposome,0.0,0,46,2,14,O03
180,60,no_lipo,0.0,Liposome,0.0,0,46,2,14,O03
180,60,Mg,0.0,Mg,333.333,0,46,2,14,O03
180,60,wce,1.0,wce,1.0,25,46,2,14,O03
180,60,Mg,0.0,Mg,666.667,0,46,2,14,O03
180,60,mCherry,1.0,mCherry,33.333,1,46,2,14,O03
180,60,water,1.0,water,1.0,9,46,2,14,O03
189,69,High,1.516,Liposome,25.267,2,47,2,15,P03
189,69,wce,1.0,wce,1.0,25,47,2,15,P03
189,69,water,1.0,water,1.0,5,47,2,15,P03
189,69,mCherry,1.0,mCherry,33.333,1,47,2,15,P03
189,69,Mg,40.0,Mg,666.667,2,47,2,15,P03
189,69,Mg,40.0,Mg,333.333,0,47,2,15,P03
189,69,K,0.0,K,1666.667,0,47,2,15,P03
189,69,B2AR,5.0,DNA,166.667,1,47,2,15,P03
171,51,mCherry,1.0,mCherry,33.333,1,48,3,0,A04
171,51,Mg,10.0,Mg,333.333,1,48,3,0,A04
171,51,Mg,10.0,Mg,666.667,0,48,3,0,A04
171,51,K,150.0,K,1666.667,3,48,3,0,A04
171,51,water,1.0,water,1.0,3,48,3,0,A04
171,51,High,1.516,Liposome,25.267,2,48,3,0,A04
171,51,wce,1.0,wce,1.0,25,48,3,0,A04
171,51,bR,5.0,DNA,166.667,1,48,3,0,A04
321,81,High,1.516,Liposome,25.267,2,49,3,1,B04
321,81,Mg,10.0,Mg,333.333,1,49,3,1,B04
321,81,B2AR,5.0,DNA,166.667,1,49,3,1,B04
321,81,water,1.0,water,1.0,5,49,3,1,B04
321,81,mCherry,1.0,mCherry,33.333,1,49,3,1,B04
321,81,Mg,10.0,Mg,666.667,0,49,3,1,B04
321,81,wce,1.0,wce,1.0,25,49,3,1,B04
321,81,K,50.0,K,1666.667,1,49,3,1,B04
342,102,mCherry,1.0,mCherry,33.333,1,50,3,2,C04
342,102,Mg,20.0,Mg,666.667,1,50,3,2,C04
342,102,Mg,20.0,Mg,333.333,0,50,3,2,C04
342,102,wce,1.0,wce,1.0,25,50,3,2,C04
342,102,High,3.032,Liposome,25.267,4,50,3,2,C04
342,102,water,1.0,water,1.0,2,50,3,2,C04
342,102,B2AR,5.0,DNA,166.667,1,50,3,2,C04
342,102,K,100.0,K,1666.667,2,50,3,2,C04
111,111,K,150.0,K,1666.667,3,51,3,3,D04
111,111,Mg,10.0,Mg,333.333,1,51,3,3,D04
111,111,Mg,10.0,Mg,666.667,0,51,3,3,D04
111,111,mCherry,1.0,mCherry,33.333,1,51,3,3,D04
111,111,wce,1.0,wce,1.0,25,51,3,3,D04
111,111,water,1.0,water,1.0,3,51,3,3,D04
111,111,B2AR,5.0,DNA,166.667,1,51,3,3,D04
111,111,High,1.516,Liposome,25.267,2,51,3,3,D04
278,38,water,1.0,water,1.0,3,52,3,4,E04
278,38,wce,1.0,wce,1.0,25,52,3,4,E04
278,38,K,100.0,K,1666.667,2,52,3,4,E04
278,38,bR,5.0,DNA,166.667,1,52,3,4,E04
278,38,mCherry,1.0,mCherry,33.333,1,52,3,4,E04
278,38,Mg,30.0,Mg,666.667,1,52,3,4,E04
278,38,Mg,30.0,Mg,333.333,1,52,3,4,E04
278,38,High,1.516,Liposome,25.267,2,52,3,4,E04
198,78,K,50.0,K,1666.667,1,53,3,5,F04
198,78,water,1.0,water,1.0,6,53,3,5,F04
198,78,mCherry,1.0,mCherry,33.333,1,53,3,5,F04
198,78,Mg,30.0,Mg,666.667,1,53,3,5,F04
198,78,no_lipo,0.0,Liposome,0.0,0,53,3,5,F04
198,78,wce,1.0,wce,1.0,25,53,3,5,F04
198,78,Mg,30.0,Mg,333.333,1,53,3,5,F04
198,78,no_lipo,0.0,Liposome,0.0,0,53,3,5,F04
198,78,B2AR,5.0,DNA,166.667,1,53,3,5,F04
231,111,water,1.0,water,1.0,3,54,3,6,G04
231,111,Mg,10.0,Mg,666.667,0,54,3,6,G04
231,111,Mg,10.0,Mg,333.333,1,54,3,6,G04
231,111,High,1.516,Liposome,25.267,2,54,3,6,G04
231,111,K,150.0,K,1666.667,3,54,3,6,G04
231,111,B2AR,5.0,DNA,166.667,1,54,3,6,G04
231,111,wce,1.0,wce,1.0,25,54,3,6,G04
231,111,mCherry,1.0,mCherry,33.333,1,54,3,6,G04
167,47,Mg,20.0,Mg,666.667,1,55,3,7,H04
167,47,wce,1.0,wce,1.0,25,55,3,7,H04
167,47,water,1.0,water,1.0,5,55,3,7,H04
167,47,mCherry,1.0,mCherry,33.333,1,55,3,7,H04
